Orig GRP,ExamID,Mailing Round,CompID,Set Number,Number of knowns with sufficient reproducible detail for comparison,Examiner's Analysis,Score,Pair,AnalType,Gun_K1,Lot #_1,Gun_K2,Lot #_2,Gun_Q,Lot #_3,Bullet/Case,M_NM,Ber_NonBer,Gun_1,Gun_2,ExamID_2,ExamID_3,Round
Org-Grp-174,IN,B,Group 74,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,8-2,New,8,,8,,2,,Bullet,NM,Non_Ber,8,2,IN,B,1
Org-Grp-174,IN,B,Group 74,26,0,Inc-B,Non-Matched(gt) marked Inconclusive,1-6,New,1,,1,,6,,Bullet,NM,Non_Ber,1,6,IN,B,1
Org-Grp-174,IN,B,Group 74,27,2,Inc-B,Non-Matched(gt) marked Inconclusive,B-H,New,B,π 75_2016-04_96,B,π 75_2016-04_96,H,π 02_2016-01_94,Bullet,NM,Beretta,B,H,IN,B,1
Org-Grp-174,IN,B,Group 74,28,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Bullet,M,Beretta,Y,Y,IN,B,1
Org-Grp-174,IN,B,Group 74,29,1,Inc-B,Non-Matched(gt) marked Inconclusive,11-5,New,11,,11,,5,,Bullet,NM,Non_Ber,11,5,IN,B,1
Org-Grp-174,IN,B,Group 74,30,2,Inc-B,Non-Matched(gt) marked Inconclusive,C-I,New,C,π 02_2016-01_94,C,π 02_2016-01_94,I,π 78_2016-04_35,Bullet,NM,Beretta,C,I,IN,B,1
Org-Grp-287,BC,G,Group 75,16,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-R,New,I,π 78_2016-04_35,I,π 78_2016-04_35,R,π 78_2016-04_35,Bullet,NM,Beretta,I,R,BC,G,2
Org-Grp-287,BC,G,Group 75,17,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-S,New,J,π 154_2016-08_125,J,π 154_2016-08_125,S,π 154_2016-08_35,Bullet,NM,Beretta,J,S,BC,G,2
Org-Grp-287,BC,G,Group 75,18,2,ID---provide basis,Correct-Match,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,BC,G,2
Org-Grp-287,BC,G,Group 75,19,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,K-T,New,K,π 75_2016-04_96,K,π 75_2016-04_96,T,π 78_2016-04_35,Bullet,NM,Beretta,K,T,BC,G,2
Org-Grp-287,BC,G,Group 75,20,2,Inc-C,Match(gt) marked Inconclusive,4-4,New,4,,4,,4,,Bullet,M,Non_Ber,4,4,BC,G,2
Org-Grp-287,BC,G,Group 75,21,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,H-Q,New,H,π 165_2016-08_96,H,π 165_2016-08_96,Q,π 02_2016-01_90,Bullet,NM,Beretta,H,Q,BC,G,2
Org-Grp-287,BC,G,Group 75,22,2,Inc-C,Non-Matched(gt) marked Inconclusive,C-L,New,C,π 02_2016-01_94,C,π 02_2016-01_94,L,π 75_2016-04_96,Bullet,NM,Beretta,C,L,BC,G,2
Org-Grp-287,BC,G,Group 75,23,2,ID---provide basis,Correct-Match,B-B,New,B,π 75_2016-04_96,B,π 75_2016-04_96,B,π 75_2016-04_96,Bullet,M,Beretta,B,B,BC,G,2
Org-Grp-287,BC,G,Group 75,24,2,Inc-C,Non-Matched(gt) marked Inconclusive,5-8,New,5,,5,,8,,Bullet,NM,Non_Ber,5,8,BC,G,2
Org-Grp-287,BC,G,Group 75,25,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,7-10,New,7,,7,,10,,Bullet,NM,Non_Ber,7,10,BC,G,2
Org-Grp-287,BC,G,Group 75,26,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,D-M,New,D,π 78_2016-04_35,D,π 78_2016-04_35,M,π 78_2016-04_35,Bullet,NM,Beretta,D,M,BC,G,2
Org-Grp-287,BC,G,Group 75,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,6-9,New,6,,6,,9,,Bullet,NM,Non_Ber,6,9,BC,G,2
Org-Grp-287,BC,G,Group 75,28,2,Inc-B,Non-Matched(gt) marked Inconclusive,G-P,New,G,π 78_2016-04_188,G,π 78_2016-04_188,P,π 154_2016-08_96,Bullet,NM,Beretta,G,P,BC,G,2
Org-Grp-287,BC,G,Group 75,29,2,Inc-C,Non-Matched(gt) marked Inconclusive,F-O,New,F,π 78_2016-04_188,F,π 78_2016-04_188,O,π 116_2016-06_125,Bullet,NM,Beretta,F,O,BC,G,2
Org-Grp-287,BC,G,Group 75,30,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,E-N,New,E,π 78_2016-04_35,E,π 78_2016-04_35,N,π 78_2016-04_35,Bullet,NM,Beretta,E,N,BC,G,2
Org-Grp-243,ZB,G,Group 78,16,2,ID---provide basis,Correct-Match,Q-Q,New,Q,π 116_2016-06_179,Q,π 116_2016-06_179,Q,π 116_2016-06_179,Bullet,M,Beretta,Q,Q,ZB,G,2
Org-Grp-243,ZB,G,Group 78,17,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,3-7,New,3,,3,,7,,Bullet,NM,Non_Ber,3,7,ZB,G,2
Org-Grp-243,ZB,G,Group 78,18,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,S-X,New,S,π 154_2016-08_35,S,π 154_2016-08_35,X,π 154_2016-08_35,Bullet,NM,Beretta,S,X,ZB,G,2
Org-Grp-243,ZB,G,Group 78,19,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,V-AA,New,V,π 78_2016-04_35,V,π 78_2016-04_35,AA,π 02_2016-01_81,Bullet,NM,Beretta,V,AA,ZB,G,2
Org-Grp-243,ZB,G,Group 78,20,2,ID---provide basis,Correct-Match,O-O,New,O,π 116_2016-06_125,O,π 116_2016-06_125,O,π 116_2016-06_125,Bullet,M,Beretta,O,O,ZB,G,2
Org-Grp-243,ZB,G,Group 78,21,2,ID---provide basis,Correct-Match,M-M,New,M,π 78_2016-04_35,M,π 78_2016-04_35,M,π 78_2016-04_35,Bullet,M,Beretta,M,M,ZB,G,2
Org-Grp-243,ZB,G,Group 78,22,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,T-Y,New,T,π 78_2016-04_35,T,π 78_2016-04_35,Y,π 111_2014-06_21,Bullet,NM,Beretta,T,Y,ZB,G,2
Org-Grp-243,ZB,G,Group 78,23,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,R-W,New,R,π 78_2016-04_35,R,π 78_2016-04_35,W,π 78_2016-04_35,Bullet,NM,Beretta,R,W,ZB,G,2
Org-Grp-243,ZB,G,Group 78,24,2,ID---provide basis,Correct-Match,P-P,New,P,π 154_2016-08_96,P,π 154_2016-08_96,P,π 154_2016-08_96,Bullet,M,Beretta,P,P,ZB,G,2
Org-Grp-243,ZB,G,Group 78,25,2,ID---provide basis,Correct-Match,10-10,New,10,,10,,10,,Bullet,M,Non_Ber,10,10,ZB,G,2
Org-Grp-243,ZB,G,Group 78,26,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,U-Z,New,U,π 116_2016-06_179,U,π 116_2016-06_179,Z,π 116_2016-06_119,Bullet,NM,Beretta,U,Z,ZB,G,2
Org-Grp-243,ZB,G,Group 78,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,11-4,New,11,,11,,4,,Bullet,NM,Non_Ber,11,4,ZB,G,2
Org-Grp-243,ZB,G,Group 78,28,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,2-6,New,2,,2,,6,,Bullet,NM,Non_Ber,2,6,ZB,G,2
Org-Grp-243,ZB,G,Group 78,29,2,ID---provide basis,Correct-Match,N-N,New,N,π 78_2016-04_35,N,π 78_2016-04_35,N,π 78_2016-04_35,Bullet,M,Beretta,N,N,ZB,G,2
Org-Grp-243,ZB,G,Group 78,30,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,1-5,New,1,,1,,5,,Bullet,NM,Non_Ber,1,5,ZB,G,2
Org-Grp-187,CF,B,Group 80,16,2,Inc-C,Non-Matched(gt) marked Inconclusive,I-R,New,I,π 78_2016-04_35,I,π 78_2016-04_35,R,π 78_2016-04_35,Bullet,NM,Beretta,I,R,CF,B,1
Org-Grp-187,CF,B,Group 80,17,2,ID---provide basis,Correct-Match,7-7,New,7,,7,,7,,Bullet,M,Non_Ber,7,7,CF,B,1
Org-Grp-187,CF,B,Group 80,18,2,Inc-C,Non-Matched(gt) marked Inconclusive,L-U,New,L,π 75_2016-04_96,L,π 75_2016-04_96,U,π 116_2016-06_179,Bullet,NM,Beretta,L,U,CF,B,1
Org-Grp-187,CF,B,Group 80,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,K-T,New,K,π 75_2016-04_96,K,π 75_2016-04_96,T,π 78_2016-04_35,Bullet,NM,Beretta,K,T,CF,B,1
Org-Grp-187,CF,B,Group 80,20,2,Inc-C,Non-Matched(gt) marked Inconclusive,D-M,New,D,π 78_2016-04_35,D,π 78_2016-04_35,M,π 78_2016-04_35,Bullet,NM,Beretta,D,M,CF,B,1
Org-Grp-187,CF,B,Group 80,21,2,Inc-C,Non-Matched(gt) marked Inconclusive,J-S,New,J,π 154_2016-08_125,J,π 154_2016-08_125,S,π 154_2016-08_35,Bullet,NM,Beretta,J,S,CF,B,1
Org-Grp-187,CF,B,Group 80,22,2,ID---provide basis,Correct-Match,6-6,New,6,,6,,6,,Bullet,M,Non_Ber,6,6,CF,B,1
Org-Grp-187,CF,B,Group 80,23,2,ID---provide basis,Correct-Match,C-C,New,C,π 02_2016-01_94,C,π 02_2016-01_94,C,π 02_2016-01_94,Bullet,M,Beretta,C,C,CF,B,1
Org-Grp-187,CF,B,Group 80,24,2,Inc-C,Non-Matched(gt) marked Inconclusive,F-O,New,F,π 165_2016-08_96,F,π 165_2016-08_96,O,π 116_2016-06_125,Bullet,NM,Beretta,F,O,CF,B,1
Org-Grp-187,CF,B,Group 80,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,8-11,New,8,,8,,11,,Bullet,NM,Non_Ber,8,11,CF,B,1
Org-Grp-187,CF,B,Group 80,26,2,Inc-C,Non-Matched(gt) marked Inconclusive,9-1,New,9,,9,,1,,Bullet,NM,Non_Ber,9,1,CF,B,1
Org-Grp-187,CF,B,Group 80,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,H-Q,New,H,π 165_2016-08_96,H,π 165_2016-08_96,Q,π 116_2016-06_179,Bullet,NM,Beretta,H,Q,CF,B,1
Org-Grp-187,CF,B,Group 80,28,2,Inc-C,Non-Matched(gt) marked Inconclusive,G-P,New,G,π 78_2016-04_188,G,π 78_2016-04_188,P,π 154_2016-08_96,Bullet,NM,Beretta,G,P,CF,B,1
Org-Grp-187,CF,B,Group 80,29,2,Inc-C,Non-Matched(gt) marked Inconclusive,10-2,New,10,,10,,2,,Bullet,NM,Non_Ber,10,2,CF,B,1
Org-Grp-187,CF,B,Group 80,30,2,Inc-C,Non-Matched(gt) marked Inconclusive,E-N,New,E,π 78_2016-04_35,E,π 78_2016-04_35,N,π 78_2016-04_35,Bullet,NM,Beretta,E,N,CF,B,1
Org-Grp-226,OQ,A,Group 81,16,2,ID---provide basis,Correct-Match,W-W,New,W,π 78_2016-04_35,W,π 78_2016-04_35,W,π 78_2016-04_35,Bullet,M,Beretta,W,W,OQ,A,1
Org-Grp-226,OQ,A,Group 81,17,1,Inc-B,Non-Matched(gt) marked Inconclusive,9-2,New,9,,9,,2,,Bullet,NM,Non_Ber,9,2,OQ,A,1
Org-Grp-226,OQ,A,Group 81,18,2,Inc-C,Non-Matched(gt) marked Inconclusive,Y-C,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,C,π 02_2016-01_94,Bullet,NM,Beretta,Y,C,OQ,A,1
Org-Grp-226,OQ,A,Group 81,19,2,ID---provide basis,Correct-Match,S-S,New,S,π 154_2016-08_35,S,π 154_2016-08_35,S,π 154_2016-08_125,Bullet,M,Beretta,S,S,OQ,A,1
Org-Grp-226,OQ,A,Group 81,20,2,Inc-C,Non-Matched(gt) marked Inconclusive,1-5,New,1,,1,,5,,Bullet,NM,Non_Ber,1,5,OQ,A,1
Org-Grp-226,OQ,A,Group 81,21,2,ID---provide basis,Correct-Match,T-T,New,T,π 78_2016-04_35,T,π 78_2016-04_35,T,π 78_2016-04_35,Bullet,M,Beretta,T,T,OQ,A,1
Org-Grp-226,OQ,A,Group 81,22,2,Inc-B,Non-Matched(gt) marked Inconclusive,10-3,New,10,,10,,3,,Bullet,NM,Non_Ber,10,3,OQ,A,1
Org-Grp-226,OQ,A,Group 81,23,2,Inc-C,Non-Matched(gt) marked Inconclusive,X-B,New,X,π 154_2016-08_35,X,π 154_2016-08_35,B,π 75_2016-04_96,Bullet,NM,Beretta,X,B,OQ,A,1
Org-Grp-226,OQ,A,Group 81,24,0,Inc-C,Non-Matched(gt) marked Inconclusive,11-4,New,11,,11,,4,,Bullet,NM,Non_Ber,11,4,OQ,A,1
Org-Grp-226,OQ,A,Group 81,25,2,Inc-C,Non-Matched(gt) marked Inconclusive,Z-D,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,D,π 78_2016-04_35,Bullet,NM,Beretta,Z,D,OQ,A,1
Org-Grp-226,OQ,A,Group 81,26,2,Inc-C,Match(gt) marked Inconclusive,V-V,New,V,π 78_2016-04_35,V,π 78_2016-04_35,V,π 78_2016-04_35,Bullet,M,Beretta,V,V,OQ,A,1
Org-Grp-226,OQ,A,Group 81,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,AA-E,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,E,π 78_2016-04_35,Bullet,NM,Beretta,AA,E,OQ,A,1
Org-Grp-226,OQ,A,Group 81,28,2,Inc-C,Non-Matched(gt) marked Inconclusive,A-F,New,A,π 154_2016-08_35,A,π 154_2016-08_35,F,π 165_2016-08_96,Bullet,NM,Beretta,A,F,OQ,A,1
Org-Grp-226,OQ,A,Group 81,29,2,ID---provide basis,Correct-Match,U-U,New,U,π 116_2016-06_179,U,π 116_2016-06_179,U,π 116_2016-06_179,Bullet,M,Beretta,U,U,OQ,A,1
Org-Grp-226,OQ,A,Group 81,30,2,Unsuitable-Lack of sufficent marks on QUESTIONED sample,Marked Unsuitable,8-8,New,8,,8,,8,,Bullet,M,Non_Ber,8,8,OQ,A,1
Org-Grp-280,YI,J,Group 82,16,2,Inc-C,Non-Matched(gt) marked Inconclusive,W-C,New,W,π 78_2016-04_35,W,π 78_2016-04_35,C,π 02_2016-01_94,Bullet,NM,Beretta,W,C,YI,J,2
Org-Grp-280,YI,J,Group 82,17,2,Inc-B,Non-Matched(gt) marked Inconclusive,Z-F,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,F,π 78_2016-04_188,Bullet,NM,Beretta,Z,F,YI,J,2
Org-Grp-280,YI,J,Group 82,18,2,Inc-C,Non-Matched(gt) marked Inconclusive,A-H,New,A,π 154_2016-08_35,A,π 154_2016-08_35,H,π 154_2016-08_125,Bullet,NM,Beretta,A,H,YI,J,2
Org-Grp-280,YI,J,Group 82,19,2,Inc-B,Non-Matched(gt) marked Inconclusive,V-B,New,V,π 78_2016-04_35,V,π 78_2016-04_35,B,π 75_2016-04_96,Bullet,NM,Beretta,V,B,YI,J,2
Org-Grp-280,YI,J,Group 82,20,2,ID---provide basis,Correct-Match,5-5,New,5,,5,,5,,Bullet,M,Non_Ber,5,5,YI,J,2
Org-Grp-280,YI,J,Group 82,21,2,Inc-C,Non-Matched(gt) marked Inconclusive,6-7,New,6,,6,,7,,Bullet,NM,Non_Ber,6,7,YI,J,2
Org-Grp-280,YI,J,Group 82,22,2,Inc-C,Non-Matched(gt) marked Inconclusive,Y-E,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,E,π 78_2016-04_35,Bullet,NM,Beretta,Y,E,YI,J,2
Org-Grp-280,YI,J,Group 82,23,2,ID---provide basis,Correct-Match,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,YI,J,2
Org-Grp-280,YI,J,Group 82,24,2,Inc-B,Non-Matched(gt) marked Inconclusive,X-D,New,X,π 154_2016-08_35,X,π 154_2016-08_35,D,π 78_2016-04_35,Bullet,NM,Beretta,X,D,YI,J,2
Org-Grp-280,YI,J,Group 82,25,2,Inc-B,Match(gt) marked Inconclusive,U-U,New,U,π 116_2016-06_179,U,π 116_2016-06_179,U,π 116_2016-06_179,Bullet,M,Beretta,U,U,YI,J,2
Org-Grp-280,YI,J,Group 82,26,2,ID---provide basis,Correct-Match,S-S,New,S,π 154_2016-08_35,S,π 154_2016-08_35,S,π 154_2016-08_125,Bullet,M,Beretta,S,S,YI,J,2
Org-Grp-280,YI,J,Group 82,27,2,Inc-B,Match(gt) marked Inconclusive,4-4,New,4,,4,,4,,Bullet,M,Non_Ber,4,4,YI,J,2
Org-Grp-280,YI,J,Group 82,28,2,ID---provide basis,Correct-Match,T-T,New,T,π 78_2016-04_35,T,π 78_2016-04_35,T,π 78_2016-04_35,Bullet,M,Beretta,T,T,YI,J,2
Org-Grp-280,YI,J,Group 82,29,2,Inc-B,Non-Matched(gt) marked Inconclusive,AA-G,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,G,π 78_2016-04_188,Bullet,NM,Beretta,AA,G,YI,J,2
Org-Grp-280,YI,J,Group 82,30,2,ID---provide basis,Correct-Match,2-2,New,2,,2,,2,,Bullet,M,Non_Ber,2,2,YI,J,2
Org-Grp-116,RA,E,Group 83,16,2,Inc-C,Non-Matched(gt) marked Inconclusive,Q-Z,New,Q,π 116_2016-06_179,Q,π 116_2016-06_179,Z,π 116_2016-06_35,Bullet,NM,Beretta,Q,Z,RA,E,1
Org-Grp-116,RA,E,Group 83,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,O-X,New,O,π 116_2016-06_125,O,π 116_2016-06_125,X,π 154_2016-08_35,Bullet,NM,Beretta,O,X,RA,E,1
Org-Grp-116,RA,E,Group 83,18,2,Inc-C,Non-Matched(gt) marked Inconclusive,N-W,New,N,π 78_2016-04_35,N,π 78_2016-04_35,W,π 78_2016-04_35,Bullet,NM,Beretta,N,W,RA,E,1
Org-Grp-116,RA,E,Group 83,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,R-AA,New,R,π 78_2016-04_35,R,π 78_2016-04_35,AA,π 02_2016-01_81,Bullet,NM,Beretta,R,AA,RA,E,1
Org-Grp-116,RA,E,Group 83,20,0,Inc-B,Match(gt) marked Inconclusive,9-9,New,9,,9,,9,,Bullet,M,Non_Ber,9,9,RA,E,1
Org-Grp-116,RA,E,Group 83,21,2,ID---provide basis,Correct-Match,8-8,New,8,,8,,8,,Bullet,M,Non_Ber,8,8,RA,E,1
Org-Grp-116,RA,E,Group 83,22,2,Inc-A,Non-Matched(gt) marked Inconclusive,11-3,New,11,,11,,3,,Bullet,NM,Non_Ber,11,3,RA,E,1
Org-Grp-116,RA,E,Group 83,23,2,Inc-C,Non-Matched(gt) marked Inconclusive,P-Y,New,P,π 154_2016-08_96,P,π 154_2016-08_96,Y,π 111_2014-06_21,Bullet,NM,Beretta,P,Y,RA,E,1
Org-Grp-116,RA,E,Group 83,24,2,Inc-C,Non-Matched(gt) marked Inconclusive,T-B,New,T,π 78_2016-04_35,T,π 78_2016-04_35,B,π 75_2016-04_96,Bullet,NM,Beretta,T,B,RA,E,1
Org-Grp-116,RA,E,Group 83,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,1-4,New,1,,1,,4,,Bullet,NM,Non_Ber,1,4,RA,E,1
Org-Grp-116,RA,E,Group 83,26,2,Inc-C,Non-Matched(gt) marked Inconclusive,U-C,New,U,π 116_2016-06_179,U,π 116_2016-06_179,C,π 02_2016-01_94,Bullet,NM,Beretta,U,C,RA,E,1
Org-Grp-116,RA,E,Group 83,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,M-V,New,M,π 78_2016-04_35,M,π 78_2016-04_35,V,π 78_2016-04_35,Bullet,NM,Beretta,M,V,RA,E,1
Org-Grp-116,RA,E,Group 83,28,2,ID---provide basis,Correct-Match,L-L,New,L,π 75_2016-04_96,L,π 75_2016-04_96,L,π 75_2016-04_96,Bullet,M,Beretta,L,L,RA,E,1
Org-Grp-116,RA,E,Group 83,29,2,Inc-A,Non-Matched(gt) marked Inconclusive,S-A,New,S,π 154_2016-08_125,S,π 154_2016-08_125,A,π 154_2016-08_35,Bullet,NM,Beretta,S,A,RA,E,1
Org-Grp-116,RA,E,Group 83,30,2,Inc-B,Non-Matched(gt) marked Inconclusive,10-2,New,10,,10,,2,,Bullet,NM,Non_Ber,10,2,RA,E,1
Org-Grp-1,WD,C,Group 84,16,2,ID---provide basis,Correct-Match,C-C,New,C,π 02_2016-01_94,C,π 02_2016-01_94,C,π 02_2016-01_94,Bullet,M,Beretta,C,C,WD,C,1
Org-Grp-1,WD,C,Group 84,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,H-M,New,H,π 02_2016-01_94,H,π 02_2016-01_94,M,π 78_2016-04_35,Bullet,NM,Beretta,H,M,WD,C,1
Org-Grp-1,WD,C,Group 84,18,2,Inc-B,Non-Matched(gt) marked Inconclusive,4-8,New,4,,4,,8,,Bullet,NM,Non_Ber,4,8,WD,C,1
Org-Grp-1,WD,C,Group 84,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,J-O,New,J,π 154_2016-08_125,J,π 154_2016-08_125,O,π 116_2016-06_125,Bullet,NM,Beretta,J,O,WD,C,1
Org-Grp-1,WD,C,Group 84,20,2,Inc-B,Non-Matched(gt) marked Inconclusive,2-6,New,2,,2,,6,,Bullet,NM,Non_Ber,2,6,WD,C,1
Org-Grp-1,WD,C,Group 84,21,2,ID---provide basis,Correct-Match,1-1,New,1,,1,,1,,Bullet,M,Non_Ber,1,1,WD,C,1
Org-Grp-1,WD,C,Group 84,22,2,ID---provide basis,Correct-Match,B-B,New,B,π 75_2016-04_96,B,π 75_2016-04_96,B,π 75_2016-04_96,Bullet,M,Beretta,B,B,WD,C,1
Org-Grp-1,WD,C,Group 84,23,2,Inc-C,Non-Matched(gt) marked Inconclusive,G-L,New,G,π 78_2016-04_188,G,π 78_2016-04_188,L,π 75_2016-04_96,Bullet,NM,Beretta,G,L,WD,C,1
Org-Grp-1,WD,C,Group 84,24,2,Inc-B,Non-Matched(gt) marked Inconclusive,3-7,New,3,,3,,7,,Bullet,NM,Non_Ber,3,7,WD,C,1
Org-Grp-1,WD,C,Group 84,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,I-N,New,I,π 78_2016-04_35,I,π 78_2016-04_35,N,π 78_2016-04_35,Bullet,NM,Beretta,I,N,WD,C,1
Org-Grp-1,WD,C,Group 84,26,2,ID---provide basis,Correct-Match,E-E,New,E,π 78_2016-04_35,E,π 78_2016-04_35,E,π 78_2016-04_35,Bullet,M,Beretta,E,E,WD,C,1
Org-Grp-1,WD,C,Group 84,27,2,ID---provide basis,Correct-Match,D-D,New,D,π 78_2016-04_35,D,π 78_2016-04_35,D,π 78_2016-04_35,Bullet,M,Beretta,D,D,WD,C,1
Org-Grp-1,WD,C,Group 84,28,2,Inc-C,Non-Matched(gt) marked Inconclusive,F-K,New,F,π 165_2016.08_91,F,π 165_2016.08_91,K,π 75_2016-04_96,Bullet,NM,Beretta,F,K,WD,C,1
Org-Grp-1,WD,C,Group 84,29,2,Inc-B,Non-Matched(gt) marked Inconclusive,5-9,New,5,,5,,9,,Bullet,NM,Non_Ber,5,9,WD,C,1
Org-Grp-1,WD,C,Group 84,30,2,ID---provide basis,Correct-Match,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,WD,C,1
Org-Grp-74,GL,B,Group 87,16,2,Inc-C,Non-Matched(gt) marked Inconclusive,C-I,New,C,π 02_2016-01_94,C,π 02_2016-01_94,I,π 78_2016-04_35,Bullet,NM,Beretta,C,I,GL,B,1
Org-Grp-74,GL,B,Group 87,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,H-N,New,H,π 02_2016-01_94,H,π 02_2016-01_94,N,π 78_2016-04_35,Bullet,NM,Beretta,H,N,GL,B,1
Org-Grp-74,GL,B,Group 87,18,2,Inc-B,Non-Matched(gt) marked Inconclusive,2-7,New,2,,2,,7,,Bullet,NM,Non_Ber,2,7,GL,B,1
Org-Grp-74,GL,B,Group 87,19,2,ID---provide basis,Correct-Match,Z-Z,New,Z,π 116_2016-06_35,Z,π 116_2016-06_35,Z,π 116_2016-06_35,Bullet,M,Beretta,Z,Z,GL,B,1
Org-Grp-74,GL,B,Group 87,20,2,Inc-B,Non-Matched(gt) marked Inconclusive,11-5,New,11,,11,,5,,Bullet,NM,Non_Ber,11,5,GL,B,1
Org-Grp-74,GL,B,Group 87,21,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,AA,π 02_2016-01_81,Bullet,M,Beretta,AA,AA,GL,B,1
Org-Grp-74,GL,B,Group 87,22,2,Inc-C,Non-Matched(gt) marked Inconclusive,E-K,New,E,π 78_2016-04_35,E,π 78_2016-04_35,K,π 75_2016-04_96,Bullet,NM,Beretta,E,K,GL,B,1
Org-Grp-74,GL,B,Group 87,23,2,ID---provide basis,Correct-Match,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,GL,B,1
Org-Grp-74,GL,B,Group 87,24,2,Inc-B,Non-Matched(gt) marked Inconclusive,3-8,New,3,,3,,8,,Bullet,NM,Non_Ber,3,8,GL,B,1
Org-Grp-74,GL,B,Group 87,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,4-9,New,4,,4,,9,,Bullet,NM,Non_Ber,4,9,GL,B,1
Org-Grp-74,GL,B,Group 87,26,2,Inc-C,Non-Matched(gt) marked Inconclusive,D-J,New,D,π 78_2016-04_35,D,π 78_2016-04_35,J,π 154_2016-08_125,Bullet,NM,Beretta,D,J,GL,B,1
Org-Grp-74,GL,B,Group 87,27,2,Inc-B,Non-Matched(gt) marked Inconclusive,F-L,New,F,π 78_2016-04_188,F,π 78_2016-04_188,L,π 75_2016-04_96,Bullet,NM,Beretta,F,L,GL,B,1
Org-Grp-74,GL,B,Group 87,28,2,ID---provide basis,Correct-Match,B-B,New,B,π 75_2016-04_96,B,π 75_2016-04_96,B,π 75_2016-04_96,Bullet,M,Beretta,B,B,GL,B,1
Org-Grp-74,GL,B,Group 87,29,2,Inc-C,Non-Matched(gt) marked Inconclusive,1-6,New,1,,1,,6,,Bullet,NM,Non_Ber,1,6,GL,B,1
Org-Grp-74,GL,B,Group 87,30,2,Inc-C,Non-Matched(gt) marked Inconclusive,G-M,New,G,π 78_2016-04_188,G,π 78_2016-04_188,M,π 78_2016-04_35,Bullet,NM,Beretta,G,M,GL,B,1
Org-Grp-298,HU,F,Group 88,16,2,Inc-A,Match(gt) marked Inconclusive,1-1,New,1,,1,,1,,Bullet,M,Non_Ber,1,1,HU,F,2
Org-Grp-298,HU,F,Group 88,17,2,Inc,Non-Matched(gt) marked Inconclusive,E-M,New,E,π 78_2016-04_35,E,π 78_2016-04_35,M,π 78_2016-04_35,Bullet,NM,Beretta,E,M,HU,F,2
Org-Grp-298,HU,F,Group 88,18,2,Inc-B,Match(gt) marked Inconclusive,11-11,New,11,,11,,11,,Bullet,M,Non_Ber,11,11,HU,F,2
Org-Grp-298,HU,F,Group 88,19,2,Inc-A,Non-Matched(gt) marked Inconclusive,H-P,New,H,π 165_2016-08_96,H,π 165_2016-08_96,P,π 154_2016-08_96,Bullet,NM,Beretta,H,P,HU,F,2
